Facility_ID,FacilityName,StreetNo,StreetName,StreetType,SuburbTown,Postcode,Latitude,Longitude,FaciltySportPlayedID,SportsPlayed,FacilityAge,FacilityCondition,FacilityUpgradeAge,LGA
CASEYC12264,"Glover Recreation Reserve,",,Browns,Road,Devon Meadows,3977.0,-38.15697,145.302327,20248,Basketball,,,,Casey
CASEYC12259,"Lawson Poole Recreation Reserve,",,Lesdon,Avenue,Cranbourne,3977.0,-38.083526,145.274553,20225,Basketball,,,,Casey
CASEYC12306,Max Pawsey Recreation Reserve,,Magid,Drive,Narre Warren,3805.0,-38.017492,145.298057,20341,Basketball,,,,Casey
CASEYC12262,"Morning Mist Recreation Reserve,",,Browns,Road,Cranbourne South,3977.0,-38.146868,145.232147,20238,Basketball,,,,Casey
CASEYC12266,"Power Road Recreation Reserve,",,Power,Road,Doveton,3177.0,-37.980461,145.24112399999999,20259,Basketball,,,,Casey
CASEYC12324,"Warneet Recreation Reserve,",,Warneet,Road,Warneet,3980.0,-38.219145000000005,145.31346100000002,20382,Basketball,11 - 25 Years,3. Average,,Casey
CASEYC12249,Casey Indoor Leisure Centre,,New Holland,Drive,Cranbourne,3977.0,-38.112772,145.29404499999998,20207,Beach Volleyball,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC11287,Cranbourne Indoor sports,14,Smethurst,Street,Cranbourne,3977.0,-38.1045,145.2865,26789,Beach Volleyball,,,,Casey
CASEYC12299,Banjo Patterson Park,,Patterson,Drive,Lynbrook,3975.0,-38.056559,145.24987,20328,BMX,,,,Casey
CASEYC12293,"Cairns Road Recreation Reserve,",,Cairns,Road,Hampton Park,3976.0,-38.037459000000005,145.258923,20311,BMX,,,,Casey
CASEYC12264,"Glover Recreation Reserve,",,Browns,Road,Devon Meadows,3977.0,-38.15697,145.302327,20249,BMX,,,,Casey
CASEYC12298,Junction Village Recreation Reserve,,Sherwood,Road,Junction Village,3977.0,-38.134417,145.293001,20324,BMX,,3. Average,,Casey
CASEYC12288,Kevin Adlard Reserve,,Doveton,Avenue,Eumemmerring,3802.0,-37.992376,145.252631,20298,BMX,,,,Casey
CASEYC12294,"KM Reedy Recreation Reserve,",,Pound,Road,Hampton Park,3976.0,-38.023132000000004,145.248479,20312,BMX,,,,Casey
CASEYC12321,"Pearcedale Recreation Reserve,",,Baxter-Tooradin,Road,Pearcedale,3912.0,-38.203520000000005,145.228467,20373,BMX,,,,Casey
CASEYC12324,"Warneet Recreation Reserve,",,Warneet,Road,Warneet,3980.0,-38.219145000000005,145.31346100000002,20383,BMX,11 - 25 Years,3. Average,,Casey
CASEYC12313,Amberly Park Drive Reserve,,Amberly Park,Drive,Narre Warren South,3805.0,-38.045978000000005,145.28944099999998,20358,Cricket,,,,Casey
CASEYC12242,Arch Brown Reserve,,Buchanan,Road,Berwick,3806.0,-38.027951,145.354874,20187,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12299,Banjo Patterson Park,,Patterson,Drive,Lynbrook,3975.0,-38.056559,145.24987,20326,Cricket,0 - 5 Years,5. Very Good,,Casey
CASEYC12270,Barry Simon Recreation Reserve,,Gleneagles,Drive,Endeavour Hills,3802.0,-37.967677,145.264227,20264,Cricket,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC5581,Berwick Fields Primary School,35,Gwendoline,Drive,Berwick,3806.0,-38.045403,145.3542,27944,Cricket,,,1 - 5 Years,Casey
CASEYC12235,Berwick Fields Recreation Reserve,,Gwendolin,Drive,Berwick,3806.0,-38.048455,145.332573,20178,Cricket,6 - 10 Years,4. Good,1 - 5 Years,Casey
CASEYC12314,"Berwick Springs Recreation Reserve,",,Berwick Springs,Promenade,Narre Warren South,3805.0,-38.070985,145.315223,20360,Cricket,0 - 5 Years,5. Very Good,,Casey
CASEYC5582,Berwick Springs Reserve,,nan,Nan,Nan,0.0,-38.071346000000005,145.315378,27946,Cricket,,,1 - 5 Years,Casey
CASEYC12293,"Cairns Road Recreation Reserve,",,Cairns,Road,Hampton Park,3976.0,-38.037459000000005,145.258923,20310,Cricket,11 - 25 Years,5. Very Good,1 - 5 Years,Casey
CASEYC5583,Carlisle Park Reserve,41,Majestic,Boulevard,Cranbourne,3977.0,-38.08652,145.292502,27947,Cricket,0 - 5 Years,,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20227,Cricket,6 - 10 Years,5. Very Good,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20235,Cricket,6 - 10 Years,5. Very Good,1 - 5 Years,Casey
CASEYC12271,Charles Green Reserve,,James Cook,Drive,Endeavour Hills,3802.0,-37.985765,145.251995,20266,Cricket,11 - 25 Years,4. Good,1 - 5 Years,Casey
CASEYC12246,Clyde Recreation Reserve,,Patterson,Road,Clyde,3978.0,-38.11994,145.32829099999998,20197,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12247,Cranbourne Recreation Reserve,,Sladen,Street,Cranbourne,3977.0,-38.117568,145.283637,20200,Cricket,26 - 50 Years,3. Average,,Casey
CASEYC12258,Donnelly Recreation Reserve,,Lesdon,Avenue,Cranbourne,3977.0,-38.089271999999994,145.277514,20220,Cricket,11 - 25 Years,4. Good,1 - 5 Years,Casey
CASEYC12244,Edwin Flack Recreation Reserve,,Manuka,Road,Berwick,3806.0,-38.029053999999995,145.3632,20192,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12272,"Frog Hollow Recreation Reserve,",,Hallam North,Road,Endeavour Hills,3802.0,-37.989384,145.274223,20267,Cricket,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12263,Glover Recreation Reserve,,Cross,Road,Devon Meadows,3977.0,-38.156582,145.302598,20242,Cricket,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12264,"Glover Recreation Reserve,",,Browns,Road,Devon Meadows,3977.0,-38.15697,145.302327,20250,Cricket,,,,Casey
CASEYC12292,"Hallam Recreation Reserve,",,Frawley,Road,Hallam,3803.0,-38.001698,145.26916699999998,20306,Cricket,26 - 50 Years,5. Very Good,< 1 Years,Casey
CASEYC12257,"J & P Cam Recreation Reserve,",,Claredon,Street,Cranbourne,3977.0,-38.102714,145.271077,20219,Cricket,11 - 25 Years,3. Average,Upgrade in progress,Casey
CASEYC12298,Junction Village Recreation Reserve,,Sherwood,Road,Junction Village,3977.0,-38.134417,145.293001,20323,Cricket,,3. Average,,Casey
CASEYC12310,"Kalora Park Rec. Reserve,",,Fox,Road,Narre Warren North,3805.0,-37.991078,145.30536899999998,20352,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12294,"KM Reedy Recreation Reserve,",,Pound,Road,Hampton Park,3976.0,-38.023132000000004,145.248479,20314,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12294,"KM Reedy Recreation Reserve,",,Pound,Road,Hampton Park,3976.0,-38.023132000000004,145.248479,20313,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12259,"Lawson Poole Recreation Reserve,",,Lesdon,Avenue,Cranbourne,3977.0,-38.083526,145.274553,20223,Cricket,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12306,Max Pawsey Recreation Reserve,,Magid,Drive,Narre Warren,3805.0,-38.017492,145.298057,20337,Cricket,11 - 25 Years,4. Good,1 - 5 Years,Casey
CASEYC12306,Max Pawsey Recreation Reserve,,Magid,Drive,Narre Warren,3805.0,-38.017492,145.298057,20338,Cricket,11 - 25 Years,4. Good,1 - 5 Years,Casey
MOIRAS12177,Apex Reserve,,Campbell,Road,Cobram,3644.0,-35.922798,145.658026,20063,Netball,11 - 25 Years,3. Average,,Moira
MOIRAS12182,Cobram Scott Reserve,,Karook,Street,Cobram,3644.0,-35.909971,145.655642,20073,Netball,6 - 10 Years,3. Average,,Moira
MOIRAS12186,Katamatite Recreation Reserve,,Moore,Street,Katamatite,3649.0,-36.076593,145.689913,20082,Netball,,,,Moira
MOIRAS12188,Katunga Recreation Reserve and Community Centre,,Katunga-Picola,Road,Katunga,3640.0,-35.997809000000004,145.453723,20086,Netball,,,,Moira
MOIRAS12194,Nathalia Showgrounds and Recreation Reserve,,Park,Street,Nathalia,3638.0,-36.052764,145.21430900000001,20097,Netball,11 - 25 Years,4. Good,,Moira
MOIRAS12203,Numurkah Netball Club,,Harding,Court,Numurkah,3636.0,-36.098187,145.440958,20113,Netball,,,,Moira
MOIRAS12204,Numurkah Showgrounds Reserve,,Tunnock,Road,Numurkah,3636.0,-36.093395,145.447452,20116,Netball,,,,Moira
MOIRAS12207,Picola Recreation Reserve,,Picola North,Road,Picola,3639.0,-35.996733,145.11009099999998,20123,Netball,,,,Moira
MOIRAS12213,Strathmerton Recreation Reserve,,Hendys,Road,Strathmerton,3641.0,-35.927938,145.47728700000002,20134,Netball,11 - 25 Years,2. Poor,,Moira
MOIRAS12215,Tungamah Jubilee Park Recreation Reserve,,Barr,Street,Tungamah,3728.0,-36.167989,145.876272,20140,Netball,,,,Moira
MOIRAS12218,Waaia Recreation Reserve,,Waala-Bearii,Road,Waaia,3637.0,-36.050927,145.330148,20145,Netball,,,,Moira
MOIRAS12222,Wunghnu Recreation Reserve,,Goulburn Valley,Highway,Wunghnu,3635.0,-36.158313,145.433133,20152,Netball,,,,Moira
MOIRAS12225,Yarrawonga JC Lowe Oval Reserve,,Burley,Road,Yarrawonga,3730.0,-36.01226,145.995689,20158,Netball,,,,Moira
MOIRAS12226,Yarrawonga Showgrounds Reserve/Victoria Park,,Dunlop,Street,Yarrawonga,3730.0,-36.018516999999996,146.011089,20163,Netball,,,,Moira
MOIRAS12230,Yarroweyah Recreation Reserve,,Kenny,Road,Yarroweyah,3644.0,-35.920071,145.560582,20170,Netball,,,,Moira
MOIRAS12190,Koonoomoo Recreation Reserve,,Goulburn Valley,Highway,Koonoomoo,3644.0,-35.892441,145.576801,20089,Rugby,,,,Moira
MOIRAS12184,Cobram Skate Park,,Punt,Road,Cobram,3644.0,-35.918839,145.651476,20076,Skating,0 - 5 Years,5. Very Good,,Moira
MOIRAS12195,Nathalia Sports & Community Centre & Skate Park,,Gifford,Street,Nathalia,3638.0,-36.060613000000004,145.206106,20098,Skating,6 - 10 Years,4. Good,,Moira
MOIRAS12197,Numurka Skate Park,,Tunnock,Street,Numurkah,3636.0,-36.095085,145.443264,20104,Skating,,,,Moira
MOIRAS12214,Strathmerton Skate Park,,Murray Valley,Highway,Strathmerton,3641.0,-35.925738,145.47956200000002,20137,Skating,,,,Moira
MOIRAS12227,Yarrawonga Skate Park,,Hunt,Street,Yarrawonga,3730.0,-36.007707,146.00573799999998,20165,Skating,,,,Moira
MOIRAS12177,Apex Reserve,,Campbell,Road,Cobram,3644.0,-35.922798,145.658026,20064,Soccer,,2. Poor,,Moira
MOIRAS12183,Cobram Showgrounds Reserve,,Bank,Street,Cobram,3644.0,-35.920781,145.65265,20075,Soccer,26 - 50 Years,1. Very Poor,,Moira
MOIRAS12204,Numurkah Showgrounds Reserve,,Tunnock,Road,Numurkah,3636.0,-36.093395,145.447452,20117,Soccer,,,,Moira
MOIRAS12185,Cobram Sports Stadium,,Campbell,Road,Cobram,3644.0,-35.922306,145.657066,20079,Soccer (Indoor),11 - 25 Years,4. Good,,Moira
MOIRAS12195,Nathalia Sports & Community Centre & Skate Park,,Gifford,Street,Nathalia,3638.0,-36.060613000000004,145.206106,20102,Soccer (Indoor),26 - 50 Years,4. Good,,Moira
MOIRAS12198,Numurkah Aquatic & Fitness Centre,,Melville,Street,Numurkah,3636.0,-36.096993,145.44205,20106,Squash / Racquetball,26 - 50 Years,4. Good,,Moira
MOIRAS12181,Cobram Outdoor Pool,,Punt,Road,Cobram,3644.0,-35.91853,145.655175,20070,Swimming,51 Years +,3. Average,11 + Years,Moira
MOIRAS12196,Nathalia Swimming Pool,,Park,Street,Nathalia,3638.0,-36.053583,145.21129399999998,20103,Swimming,51 Years +,4. Good,,Moira
MOIRAS12198,Numurkah Aquatic & Fitness Centre,,Melville,Street,Numurkah,3636.0,-36.096993,145.44205,20107,Swimming,26 - 50 Years,4. Good,,Moira
MOIRAS12205,Numurkah Swimming Pool,,Harbison,Avenue,Numurkah,3636.0,-36.096455,145.442362,20118,Swimming,51 Years +,,,Moira
MOIRAS12212,Strathmerton Outdoor Pool,,Findlay,Street,Strathmerton,3641.0,-35.923912,145.47776100000002,20130,Swimming,26 - 50 Years,,,Moira
MOIRAS12228,Yarrawonga Swimming Pool,,Burley,Road,Yarrawonga,3730.0,-36.013559,145.996367,20166,Swimming,26 - 50 Years,4. Good,,Moira
MOIRAS12226,Yarrawonga Showgrounds Reserve/Victoria Park,,Dunlop,Street,Yarrawonga,3730.0,-36.018516999999996,146.011089,26722,Table Tennis,,,,Moira
MOIRAS12232,Bundalong Dan Cronin  Recreation Reserve,,PYKE,Street,Bundalong,3730.0,-36.036176,146.163047,20173,Tennis,11 - 25 Years,3. Average,,Moira
MOIRAS12233,Invergordon Recreation Reserve,,Batey,Drive,Invergordon,3636.0,-36.149969,145.608559,20174,Tennis,26 - 50 Years,3. Average,,Moira
MOIRAS12177,Apex Reserve,,Campbell,Road,Cobram,3644.0,-35.922798,145.658026,20065,Tennis (Outdoor),,3. Average,,Moira
MOIRAS12231,BAULKAMAUGH RECREATION RESERVE,,FUZZARDS ROAD,Road,Waaia,3637.0,-36.044419,145.311159,20172,Tennis (Outdoor),,,,Moira
MOIRAS12219,Baulkamaugh Tennis Courts,,Fuzzards,Road,Waaia,3637.0,-36.059036,145.391629,20147,Tennis (Outdoor),,,,Moira
MOIRAS12179,Cobram Lawn Tennis Club,,William,Street,Cobram,3644.0,-35.920781,145.65265,20067,Tennis (Outdoor),,,,Moira
MOIRAS12187,Katamatite Tennis Club,,Moore,Street,Katamatite,3649.0,-36.076305,145.68816,20083,Tennis (Outdoor),11 - 25 Years,,,Moira
MOIRAS12188,Katunga Recreation Reserve and Community Centre,,Katunga-Picola,Road,Katunga,3640.0,-35.997809000000004,145.453723,20087,Tennis (Outdoor),,,,Moira
MOIRAS12189,Knox St Reserve,,Knox,Street,Numurkah,3636.0,-36.093123999999996,145.432937,20088,Tennis (Outdoor),,,,Moira
MOIRAS12234,Narioka Recreation Reserve,252,Lindsays,Road,Picola,3639.0,-36.036481,145.076142,20176,Tennis (Outdoor),,,,Moira
MOIRAS12193,Nathalia Lawn Tennis Club,,Park,Street,Nathalia,3638.0,-36.053583,145.21129399999998,20093,Tennis (Outdoor),,,,Moira
MOIRAS12193,Nathalia Lawn Tennis Club,,Park,Street,Nathalia,3638.0,-36.053583,145.21129399999998,20094,Tennis (Outdoor),,,,Moira
MOIRAS12206,Numurkah Tennis Club,,Harding,Court,Numurkah,3636.0,-36.098187,145.440958,20119,Tennis (Outdoor),,,,Moira
MOIRAS12206,Numurkah Tennis Club,,Harding,Court,Numurkah,3636.0,-36.098187,145.440958,20120,Tennis (Outdoor),,,,Moira
MOIRAS12207,Picola Recreation Reserve,,Picola North,Road,Picola,3639.0,-35.996733,145.11009099999998,20124,Tennis (Outdoor),,,,Moira
MOIRAS12209,St James Bowls & Tennis Club,,Devenish,Road,St James,3727.0,-36.271421999999994,145.89474199999998,20127,Tennis (Outdoor),,,,Moira
MOIRAS12213,Strathmerton Recreation Reserve,,Hendys,Road,Strathmerton,3641.0,-35.927938,145.47728700000002,20136,Tennis (Outdoor),11 - 25 Years,2. Poor,,Moira
MOIRAS12213,Strathmerton Recreation Reserve,,Hendys,Road,Strathmerton,3641.0,-35.927938,145.47728700000002,20135,Tennis (Outdoor),11 - 25 Years,2. Poor,,Moira
MOIRAS12217,Tungamah Tennis Club,,Bailey,Street,Tungamah,3728.0,-36.166698,145.877779,20142,Tennis (Outdoor),,,,Moira
MOIRAS12218,Waaia Recreation Reserve,,Waala-Bearii,Road,Waaia,3637.0,-36.050927,145.330148,20146,Tennis (Outdoor),,,,Moira
MOIRAS12220,Wilby Racecourse and Recreation Reserve,,Tungamah-Peechelba,Road,Wilby,3728.0,-36.161371,146.013585,20149,Tennis (Outdoor),,,,Moira
MOIRAS12222,Wunghnu Recreation Reserve,,Goulburn Valley,Highway,Wunghnu,3635.0,-36.158313,145.433133,20153,Tennis (Outdoor),,,,Moira
MOIRAS12223,Yalca North Recreation Reserve,,Murray Valley,Highway,Bearii,3641.0,-35.927327000000005,145.234063,20154,Tennis (Outdoor),,,,Moira
MOIRAS12225,Yarrawonga JC Lowe Oval Reserve,,Burley,Road,Yarrawonga,3730.0,-36.01226,145.995689,20160,Tennis (Outdoor),,,,Moira
MOIRAS12225,Yarrawonga JC Lowe Oval Reserve,,Burley,Road,Yarrawonga,3730.0,-36.01226,145.995689,20159,Tennis (Outdoor),,,,Moira
MOIRAS12230,Yarroweyah Recreation Reserve,,Kenny,Road,Yarroweyah,3644.0,-35.920071,145.560582,20171,Tennis (Outdoor),,,,Moira
MONASH11998,Central Reserve,,Springvale,Road,Glen Waverley,3150.0,-37.892337,145.16101799999998,19716,Athletics,,,,Monash
MONASH12005,Davies Reserve,,Talbot,Avenue,Oakleigh,3166.0,-37.92001,145.103307,19730,Athletics,26 - 50 Years,4. Good,1 - 5 Years,Monash
MONASH11994,Brentwood Reserve,,Maylands,Cresent,Glen Waverley,3150.0,-37.902519,145.17083799999997,19705,Australian Rules Football,26 - 50 Years,3. Average,11 + Years,Monash
MONASH11996,Capital Reserve,,Capital,Avenue,Glen Waverley,3150.0,-37.87233,145.1809,19709,Australian Rules Football,26 - 50 Years,2. Poor,11 + Years,Monash
MONASH11998,Central Reserve,,Springvale,Road,Glen Waverley,3150.0,-37.892337,145.16101799999998,19717,Australian Rules Football,26 - 50 Years,3. Average,11 + Years,Monash
MONASH12024,Central Reserve North,,Waverley,Road,Glen Waverley,3150.0,-37.889426,145.162137,19758,Australian Rules Football,0 - 5 Years,5. Very Good,< 1 Years,Monash
MONASH12002,Columbia Park,,Columbia,Drive,Wheelers Hill,3150.0,-37.914574,145.185575,19726,Australian Rules Football,26 - 50 Years,2. Poor,11 + Years,Monash
MONASH12010,Essex Heights Reserve,,Outlook,Road,Ashwood,3147.0,-37.863979,145.113732,19738,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Monash
MONASH12030,Jordan Reserve,,Huntingdale,Road,Chadstone,3148.0,-37.877034,145.10822,19768,Australian Rules Football,11 - 25 Years,4. Good,11 + Years,Monash
MONASH12036,Marshall Reserve,,Ring East,Road,Huntingdale,3166.0,-37.912046999999994,145.138854,19779,Australian Rules Football,,,,Monash
MONASH12037,Mayfield Park,,Mayfield,Drive,Oakleigh,3166.0,-37.887178999999996,145.115781,19783,Australian Rules Football,26 - 50 Years,3. Average,11 + Years,Monash
MONASH12001,Meade Reserve,,Haughton,Road,Clayton,3168.0,-37.922689,145.1162,19724,Australian Rules Football,26 - 50 Years,5. Very Good,6 - 10 Years,Monash
MONASH12042,Mt Waverley Reserve,,Fleet,Street,Mt Waverley,3149.0,-37.872671999999994,145.135324,19794,Australian Rules Football,51 Years +,4. Good,11 + Years,Monash
MONASH12043,Mulgrave Reserve,,Gamett,Road,Wheelers Hill,3150.0,-37.921663,145.202028,19799,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Monash
MONASH12054,Pinewood Reserve,,Pinewood,Drive,Mt Waverley,3149.0,-37.888574,145.138687,19822,Australian Rules Football,26 - 50 Years,2. Poor,1 - 5 Years,Monash
MONASH12056,Princess Hwy Reserve,,Dandenong,Road,Oakleigh,3166.0,-37.909012,145.116778,19825,Australian Rules Football,26 - 50 Years,5. Very Good,1 - 5 Years,Monash
MONASH12059,Scammell Reserve,,Guest,Road,Oakleigh,3166.0,-37.911491,145.092806,19831,Australian Rules Football,26 - 50 Years,3. Average,11 + Years,Monash
MONASH12065,Tally Ho Reserve,,Bennett,Avenue,Mt Waverley,3149.0,-37.862347,145.145433,19840,Australian Rules Football,26 - 50 Years,4. Good,6 - 10 Years,Monash
MONASH12066,Warrawee Park,,Drummond,Street,Oakleigh,3166.0,-37.896282,145.088782,19842,Australian Rules Football,6 - 10 Years,5. Very Good,6 - 10 Years,Monash
MONASH12070,Waverley Park,,Stadium,Circuit,Mulgrave,3170.0,-37.925702,145.188673,19847,Australian Rules Football,,,,Monash
MONASH12072,Wellington Reserve,,Mackie,Road,Mulgrave,3170.0,-37.927284,145.162584,19851,Australian Rules Football,26 - 50 Years,2. Poor,Upgrade in progress,Monash
MONASH12050,Oakleigh Recreation Centre,,Park,Road,Oakleigh,3166.0,-37.893318,145.097143,19808,Badminton,26 - 50 Years,4. Good,11 + Years,Monash
MONASH12021,Gladeswood Reserve,,Maygrove,Way,Mulgrave,3170.0,-37.932221000000006,145.199512,19752,Baseball,26 - 50 Years,3. Average,,Monash
MONASH12036,Marshall Reserve,,Ring East,Road,Huntingdale,3166.0,-37.912046999999994,145.138854,19780,Baseball,,,,Monash
MONASH5124,Monash University Baseball Club,,Oval,Road,Clayton,3168.0,-37.913903000000005,145.139159,27289,Baseball,,,,Monash
MONASH12045,Napier Park,,High,Street,Glen Waverley,3150.0,-37.879258,145.189601,19803,Baseball,26 - 50 Years,3. Average,11 + Years,Monash
MONASH12060,Scotchmans Run Reserve,,Estelle,Street,Oakleigh,3166.0,-37.893724,145.102808,19834,Baseball,26 - 50 Years,2. Poor,1 - 5 Years,Monash
MONASH11992,Brandon Park Community Centre,649,Ferntree Gully,Road,Glen Waverley,3150.0,-37.902145000000004,145.16446499999998,19702,Basketball,26 - 50 Years,4. Good,1 - 5 Years,Monash
MONASH12050,Oakleigh Recreation Centre,,Park,Road,Oakleigh,3166.0,-37.893318,145.097143,19809,Basketball,26 - 50 Years,4. Good,11 + Years,Monash
MONASH12063,Syndal Baptist Church,588,High St,Road,Glen Waverley,3150.0,-37.872238,145.13674699999999,19838,Basketball,,,,Monash
MONASH12068,Waverley Basketball Club (Glendall Primary School),,Nottingham,Street,Glen Waverley,3150.0,-37.866948,145.157592,19845,Basketball,,,,Monash
MONASH12069,Waverley Basketball Stadium,,Power,Avenue,Chadstone,3148.0,-37.876276000000004,145.099839,19846,Basketball,11 - 25 Years,4. Good,,Monash
MONASH12062,Stan Riley Reserve,,Cameron,Avenue,Oakleigh,3166.0,-37.923125,145.086473,19837,BMX,11 - 25 Years,2. Poor,,Monash
MONASH12049,Oakleigh Youth Club,21,Electra,Avenue,Ashwood,3147.0,-37.869427,145.109264,19807,Martial Arts,51 Years +,3. Average,11 + Years,Monash
MONASH12009,Electra Reserve,,Electra,Avenue,Ashwood,3147.0,-37.869427,145.109264,19737,Gym / Fitness,0 - 5 Years,5. Very Good,,Monash
MONASH12025,Ashwood College,,Cassina,Avenue,Ashwood,3147.0,-37.865999,145.106002,19761,Cricket,26 - 50 Years,1. Very Poor,11 + Years,Monash
MONASH11989,Batesford Reserve,,Power,Avenue,Chadstone,3148.0,-37.876276000000004,145.099839,19698,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Monash
MONASH11993,Brandon Park Reserve,,Ferntree Gully,Road,Wheelers Hill,3150.0,-37.902145000000004,145.16446499999998,19703,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Monash
MONASH11994,Brentwood Reserve,,Maylands,Cresent,Glen Waverley,3150.0,-37.902519,145.17083799999997,19706,Cricket,26 - 50 Years,3. Average,11 + Years,Monash
MONASH11995,Caloola Reserve,,Atkinson,Street,Oakleigh,3166.0,-37.890316,145.09265,19707,Cricket,26 - 50 Years,1. Very Poor,11 + Years,Monash
MONASH11996,Capital Reserve,,Capital,Avenue,Glen Waverley,3150.0,-37.87233,145.1809,19710,Cricket,26 - 50 Years,2. Poor,11 + Years,Monash
MONASH11997,Carlson Reserve,,Clayton,Road,Clayton,3168.0,-37.90462,145.124999,19713,Cricket,11 - 25 Years,4. Good,6 - 10 Years,Monash
